,contig_id,e-value,sample_id,seq_length,taxon_oid,Domain,Sequencing Status,Study Name,Genome Name / Sample Name,Sequencing Center,IMG Genome ID ,GOLD Analysis Project Type,GOLD Sequencing Project ID,Geographic Location,Latitude,Longitude,Oxygen Concentration,pH,Salinity,Salinity Concentration,Sample Collection Temperature,Genome Size   * assembled,Gene Count   * assembled,Genome Bin Count   * assembled,temperature_num,pH_num,pH_low,pH_high,pH_avg,pH_range
59,Ga0197143_100128127,9.6e-84,3300020139,225,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
60,Ga0197143_10841001,3.6e-73,3300020139,202,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
61,Ga0197143_10644231,1.6000000000000001e-71,3300020139,224,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
62,Ga0197143_10409781,9.2e-70,3300020139,219,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
63,Ga0197143_10396441,2.1e-69,3300020139,266,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
64,Ga0197143_11058061,2.6e-68,3300020139,166,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
65,Ga0197143_10149131,5.2e-65,3300020139,187,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
66,Ga0197143_10516912,9.7e-65,3300020139,255,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
67,Ga0197143_10810061,2.8e-64,3300020139,210,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
68,Ga0197143_10831971,4.9000000000000004e-60,3300020139,204,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
69,Ga0197143_10655951,2.7000000000000002e-58,3300020139,172,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
70,Ga0197143_10558622,3.599999999999999e-55,3300020139,215,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
71,Ga0197143_11392761,8.6e-51,3300020139,132,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
72,Ga0197143_11117261,2.7e-48,3300020139,158,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
73,Ga0197143_11372931,2.7e-48,3300020139,133,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
74,Ga0197143_10955211,9.2e-48,3300020139,181,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
75,Ga0197143_10074173,1e-47,3300020139,145,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
76,Ga0197143_10799311,8.1e-46,3300020139,212,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
77,Ga0197143_11667081,2.0000000000000003e-45,3300020139,115,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
78,Ga0197143_11572711,4.6e-44,3300020139,120,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
79,Ga0197143_10658341,9.999999999999999e-43,3300020139,126,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
80,Ga0197143_11519591,2.2e-42,3300020139,123,3300020139,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Sediment microbial communities from Great Boiling Springs, Gerlach, Nevada, United States - GBS 70_MetaG",DOE Joint Genome Institute (JGI),3300020139.0,Metagenome Analysis,Gp0220148,USA: Nevada,40.6614,-119.3661,,,,,70 C,297862735,472175,40.0,70.0,,,,,
81,Ga0208683_10005026,8.8e-213,3300026906,506,3300026906,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - BED_Mat_host_9_15 (SPAdes)",DOE Joint Genome Institute (JGI),3300026906.0,Metagenome Analysis,Gp0127662,"Yellowstone National Park, USA",44.7315,-110.7113,,3,,,68 C,90560287,160048,13.0,68.0,3.0,3.0,3.0,3.0,0.0
82,Ga0208683_10006123,3.9e-212,3300026906,503,3300026906,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - BED_Mat_host_9_15 (SPAdes)",DOE Joint Genome Institute (JGI),3300026906.0,Metagenome Analysis,Gp0127662,"Yellowstone National Park, USA",44.7315,-110.7113,,3,,,68 C,90560287,160048,13.0,68.0,3.0,3.0,3.0,3.0,0.0
83,Ga0208683_10003050,3.8e-207,3300026906,503,3300026906,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - BED_Mat_host_9_15 (SPAdes)",DOE Joint Genome Institute (JGI),3300026906.0,Metagenome Analysis,Gp0127662,"Yellowstone National Park, USA",44.7315,-110.7113,,3,,,68 C,90560287,160048,13.0,68.0,3.0,3.0,3.0,3.0,0.0
84,Ga0208683_10004269,9.8e-207,3300026906,502,3300026906,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - BED_Mat_host_9_15 (SPAdes)",DOE Joint Genome Institute (JGI),3300026906.0,Metagenome Analysis,Gp0127662,"Yellowstone National Park, USA",44.7315,-110.7113,,3,,,68 C,90560287,160048,13.0,68.0,3.0,3.0,3.0,3.0,0.0
85,Ga0208683_10093411,1.1e-206,3300026906,503,3300026906,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - BED_Mat_host_9_15 (SPAdes)",DOE Joint Genome Institute (JGI),3300026906.0,Metagenome Analysis,Gp0127662,"Yellowstone National Park, USA",44.7315,-110.7113,,3,,,68 C,90560287,160048,13.0,68.0,3.0,3.0,3.0,3.0,0.0
86,Ga0208683_1019022,2.9999999999999997e-206,3300026906,522,3300026906,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - BED_Mat_host_9_15 (SPAdes)",DOE Joint Genome Institute (JGI),3300026906.0,Metagenome Analysis,Gp0127662,"Yellowstone National Park, USA",44.7315,-110.7113,,3,,,68 C,90560287,160048,13.0,68.0,3.0,3.0,3.0,3.0,0.0
87,Ga0208683_10001047,5e-205,3300026906,505,3300026906,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - BED_Mat_host_9_15 (SPAdes)",DOE Joint Genome Institute (JGI),3300026906.0,Metagenome Analysis,Gp0127662,"Yellowstone National Park, USA",44.7315,-110.7113,,3,,,68 C,90560287,160048,13.0,68.0,3.0,3.0,3.0,3.0,0.0
88,Ga0208683_1033931,1.0999999999999998e-198,3300026906,543,3300026906,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - BED_Mat_host_9_15 (SPAdes)",DOE Joint Genome Institute (JGI),3300026906.0,Metagenome Analysis,Gp0127662,"Yellowstone National Park, USA",44.7315,-110.7113,,3,,,68 C,90560287,160048,13.0,68.0,3.0,3.0,3.0,3.0,0.0
89,Ga0208683_10011615,2.8999999999999996e-198,3300026906,541,3300026906,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - BED_Mat_host_9_15 (SPAdes)",DOE Joint Genome Institute (JGI),3300026906.0,Metagenome Analysis,Gp0127662,"Yellowstone National Park, USA",44.7315,-110.7113,,3,,,68 C,90560287,160048,13.0,68.0,3.0,3.0,3.0,3.0,0.0
90,Ga0208683_1001735,2e-196,3300026906,528,3300026906,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - BED_Mat_host_9_15 (SPAdes)",DOE Joint Genome Institute (JGI),3300026906.0,Metagenome Analysis,Gp0127662,"Yellowstone National Park, USA",44.7315,-110.7113,,3,,,68 C,90560287,160048,13.0,68.0,3.0,3.0,3.0,3.0,0.0
91,Ga0208683_1053032,9.4e-195,3300026906,474,3300026906,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - BED_Mat_host_9_15 (SPAdes)",DOE Joint Genome Institute (JGI),3300026906.0,Metagenome Analysis,Gp0127662,"Yellowstone National Park, USA",44.7315,-110.7113,,3,,,68 C,90560287,160048,13.0,68.0,3.0,3.0,3.0,3.0,0.0
92,Ga0208683_1037382,2.1e-194,3300026906,546,3300026906,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - BED_Mat_host_9_15 (SPAdes)",DOE Joint Genome Institute (JGI),3300026906.0,Metagenome Analysis,Gp0127662,"Yellowstone National Park, USA",44.7315,-110.7113,,3,,,68 C,90560287,160048,13.0,68.0,3.0,3.0,3.0,3.0,0.0
93,Ga0208683_10002328,2.8000000000000002e-186,3300026906,529,3300026906,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - BED_Mat_host_9_15 (SPAdes)",DOE Joint Genome Institute (JGI),3300026906.0,Metagenome Analysis,Gp0127662,"Yellowstone National Park, USA",44.7315,-110.7113,,3,,,68 C,90560287,160048,13.0,68.0,3.0,3.0,3.0,3.0,0.0
94,Ga0208683_10009817,1.2e-184,3300026906,526,3300026906,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - BED_Mat_host_9_15 (SPAdes)",DOE Joint Genome Institute (JGI),3300026906.0,Metagenome Analysis,Gp0127662,"Yellowstone National Park, USA",44.7315,-110.7113,,3,,,68 C,90560287,160048,13.0,68.0,3.0,3.0,3.0,3.0,0.0
95,Ga0208683_10000336,6.4e-184,3300026906,532,3300026906,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - BED_Mat_host_9_15 (SPAdes)",DOE Joint Genome Institute (JGI),3300026906.0,Metagenome Analysis,Gp0127662,"Yellowstone National Park, USA",44.7315,-110.7113,,3,,,68 C,90560287,160048,13.0,68.0,3.0,3.0,3.0,3.0,0.0
96,Ga0208683_10046612,1.7e-183,3300026906,526,3300026906,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - BED_Mat_host_9_15 (SPAdes)",DOE Joint Genome Institute (JGI),3300026906.0,Metagenome Analysis,Gp0127662,"Yellowstone National Park, USA",44.7315,-110.7113,,3,,,68 C,90560287,160048,13.0,68.0,3.0,3.0,3.0,3.0,0.0
97,Ga0208683_1032543,3.0000000000000002e-183,3300026906,527,3300026906,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - BED_Mat_host_9_15 (SPAdes)",DOE Joint Genome Institute (JGI),3300026906.0,Metagenome Analysis,Gp0127662,"Yellowstone National Park, USA",44.7315,-110.7113,,3,,,68 C,90560287,160048,13.0,68.0,3.0,3.0,3.0,3.0,0.0
98,Ga0208683_10005532,4.9999999999999996e-182,3300026906,528,3300026906,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - BED_Mat_host_9_15 (SPAdes)",DOE Joint Genome Institute (JGI),3300026906.0,Metagenome Analysis,Gp0127662,"Yellowstone National Park, USA",44.7315,-110.7113,,3,,,68 C,90560287,160048,13.0,68.0,3.0,3.0,3.0,3.0,0.0
99,Ga0208683_10001856,8.500000000000001e-167,3300026906,541,3300026906,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - BED_Mat_host_9_15 (SPAdes)",DOE Joint Genome Institute (JGI),3300026906.0,Metagenome Analysis,Gp0127662,"Yellowstone National Park, USA",44.7315,-110.7113,,3,,,68 C,90560287,160048,13.0,68.0,3.0,3.0,3.0,3.0,0.0
